Date,Day,Age,BMI,Sex,Ticket Size,Slab,Window,Discount,Revenue,Arrival Latitude,Arrival Longitude,Departure Latitude,Departure Longitude,State Cuisine,Order Status,ETA,Curry,Spice,Cancel,CustomerID
5/28/2011,Sat,36,20.9519935341932,F,180,M,36,39,109.8,30.96086301821695,76.15173841356754,27.51694357252115,77.51410607704106,U.P.,is in the kitchen,20,2,14,The order has been cancelled.,99
5/28/2011,Sat,41,16.89853324786185,M,160,S,16,99,1.6000000000000014,28.257178558432063,78.33107277131525,28.839084578387617,76.47802571918746,Maharashtra,is in the kitchen,20,23,24,"Sorry, the order can not be cancelled.",70
5/28/2011,Sat,34,21.144533810742352,M,120,M,41,6,112.8,28.968668634784244,78.05338673998261,29.574296582038386,77.02705377763924,J&K,is in the kitchen,13,3,10,The order has been cancelled.,15
5/28/2011,Sat,41,21.556310243762603,M,180,M,36,72,50.400000000000006,27.44451251156604,78.0826337039137,28.418669742662253,77.90531960201955,Haryana,has been delivered,4,10,18,"Sorry, the order can not be cancelled.",36
5/28/2011,Sat,40,17.660468298151432,F,180,S,38,3,174.6,28.408633768823098,78.15797965079244,26.965142879728518,79.32062691025985,Punjab,is in the kitchen,12,3,15,The order has been cancelled.,59
5/28/2011,Sat,21,21.9716045824279,M,120,M,9,70,36.00000000000001,29.299281206565933,76.8857504723333,27.905003618452437,75.44422806258392,U.P.,has been cancelled,28,22,6,The order has been cancelled.,96
5/28/2011,Sat,22,26.00379143654946,F,140,S,16,8,128.8,27.25913067925055,77.24287529179391,30.336269851643003,75.81005407846345,Haryana,in en route to delivery,21,5,12,"Sorry, the order can not be cancelled.",31
5/28/2011,Sat,24,23.270639249562326,F,180,L,11,61,70.2,28.154125326295848,78.23920437650492,28.555656872101768,78.17906498245482,Maharashtra,is in the kitchen,27,20,13,"Sorry, the order can not be cancelled.",91
5/28/2011,Sat,23,23.006829559767368,M,120,S,25,22,93.60000000000001,27.86349538798735,77.13307288189696,27.684167611788997,76.76800791882701,J&K,is in the kitchen,10,20,3,"Sorry, the order can not be cancelled.",39
5/28/2011,Sat,40,22.295649897520324,F,160,M,6,70,48.00000000000001,28.442860617200406,75.73737653400151,27.77303160272618,76.70608340118179,U.P.,in en route to delivery,7,18,6,The order has been cancelled.,49
5/28/2011,Sat,28,16.857238761291086,F,180,L,44,36,115.2,27.647876126049134,76.50473743083352,28.016512906156333,77.24014475442654,Maharashtra,is in the kitchen,3,3,15,"Sorry, the order can not be cancelled.",27
5/28/2011,Sat,21,22.583644496420593,F,140,L,44,63,51.8,28.86807272973283,77.37199464764151,26.198672055680156,76.1654276826618,Punjab,is in the kitchen,7,12,23,"Sorry, the order can not be cancelled.",88
5/28/2011,Sat,36,17.26316363682757,F,120,L,29,42,69.60000000000001,30.39841595993646,76.25052029552884,27.39471374891716,78.30747806834373,South India,in en route to delivery,21,1,19,The order has been cancelled.,85
5/28/2011,Sat,30,21.5205246780762,F,140,M,6,8,128.8,29.39801422342821,74.87861723401808,27.72195490196556,76.87577107841753,Haryana,has been cancelled,16,19,13,The order has been cancelled.,30
5/28/2011,Sat,41,20.305362674221875,M,140,M,45,54,64.39999999999999,28.152830206242534,76.9535006223829,28.868293104212075,75.25708420679675,U.P.,has been cancelled,8,24,1,The order has been cancelled.,85
5/28/2011,Sat,38,20.700011959886446,F,120,S,12,73,32.400000000000006,26.485909511370757,79.52418109448891,29.123519060453564,77.72032981165367,J&K,in en route to delivery,6,16,3,"Sorry, the order can not be cancelled.",32
5/28/2011,Sat,26,20.641787873700913,M,120,S,37,17,99.6,28.286971852447756,78.17920470202952,27.906455966071004,75.7513433445923,J&K,in en route to delivery,2,3,12,The order has been cancelled.,59
5/28/2011,Sat,43,23.060231988922684,F,180,M,19,75,45.0,28.69258351579307,77.19230126023292,28.164763742987056,78.14260971644674,Maharashtra,is in the kitchen,1,20,14,The order has been cancelled.,83
5/28/2011,Sat,38,24.877527447606838,F,120,S,19,83,20.400000000000006,28.738940015232682,76.84130941350081,28.668128673433436,75.26865399114071,South India,in en route to delivery,23,1,11,"Sorry, the order can not be cancelled.",67
5/28/2011,Sat,34,19.48879152488523,F,180,S,20,14,154.8,28.76877588459311,76.94975529050755,26.396332599032537,77.68959055373725,South India,is in the kitchen,24,15,9,The order has been cancelled.,100
5/28/2011,Sat,38,18.738957391581167,M,140,S,14,67,46.199999999999996,28.09726864485001,76.7513106478511,28.380855918796282,77.55655360118067,Punjab,in en route to delivery,11,19,2,"Sorry, the order can not be cancelled.",10
5/28/2011,Sat,22,19.59462732599164,M,160,L,15,56,70.39999999999999,29.703676841185597,77.57158473317823,29.3359175053252,76.1036658309855,Haryana,has been delivered,18,12,13,"Sorry, the order can not be cancelled.",1
5/29/2011,Sun,40,26.465943789999702,M,160,L,21,32,108.79999999999998,28.309976432749163,75.60953704054275,28.382837351255244,76.41468030901898,Haryana,is in the kitchen,1,15,23,The order has been cancelled.,42
5/29/2011,Sun,42,17.686535077388754,F,160,S,17,9,145.6,28.84105072806345,75.54451756377985,28.748680322199156,76.32162910240561,J&K,has been cancelled,26,13,7,"Sorry, the order can not be cancelled.",27
5/29/2011,Sun,36,23.299203825557893,M,140,S,31,71,40.60000000000001,28.516071297608523,78.10024175354293,29.486113416938743,76.27141971699896,J&K,has been cancelled,1,2,4,The order has been cancelled.,29
5/29/2011,Sun,40,21.1340181038752,M,160,S,14,78,35.199999999999996,27.36703039128887,75.98442308775536,27.676151234477743,78.86697784319225,U.P.,is in the kitchen,6,8,1,The order has been cancelled.,23
5/29/2011,Sun,23,17.270171394485146,M,180,M,29,69,55.80000000000001,28.871292372695006,76.59432850665459,29.7571437721391,75.7323163337579,U.P.,has been delivered,20,24,23,"Sorry, the order can not be cancelled.",100
5/29/2011,Sun,30,21.142406680204864,F,180,S,9,95,9.000000000000007,25.547214366948182,78.85409945535774,28.764848748403452,78.87375956549103,U.P.,is in the kitchen,16,11,4,"Sorry, the order can not be cancelled.",82
5/29/2011,Sun,34,21.049257363797196,M,120,M,8,5,114.0,27.3504623149919,75.73088961923489,28.41117068694713,75.97243551545245,South India,has been cancelled,15,14,7,"Sorry, the order can not be cancelled.",70
5/29/2011,Sun,21,24.968394723586968,M,140,S,23,84,22.400000000000006,27.39529241392688,76.61996886164968,28.29188348110858,75.80927665300791,Haryana,in en route to delivery,11,15,11,"Sorry, the order can not be cancelled.",98
5/29/2011,Sun,25,22.83100256166626,F,160,S,21,39,97.6,28.09866722078937,78.40489089221597,27.262537644454053,76.4911018146171,Haryana,has been delivered,4,5,18,"Sorry, the order can not be cancelled.",76
5/29/2011,Sun,27,21.82623743950343,F,140,M,7,96,5.600000000000005,28.995067532106034,76.06018632174619,29.589789963548526,76.33695153116895,Punjab,is in the kitchen,17,1,4,The order has been cancelled.,58
5/29/2011,Sun,34,21.84644165350097,M,120,L,20,36,76.8,29.174444865295737,77.45775625617145,27.35167033484358,79.0241257609513,Punjab,is in the kitchen,22,24,8,"Sorry, the order can not be cancelled.",48
5/29/2011,Sun,30,18.76852107459039,M,180,L,2,67,59.39999999999999,27.988065051619174,76.39053159963785,27.30826649264952,79.35209288519944,Punjab,has been cancelled,16,8,19,"Sorry, the order can not be cancelled.",74
5/29/2011,Sun,28,22.142478583091652,F,120,S,45,32,81.6,30.856253051189476,76.20405772829953,28.849782756787178,77.20697050064797,Haryana,is in the kitchen,22,2,17,"Sorry, the order can not be cancelled.",61
5/29/2011,Sun,39,23.252334419258684,M,180,M,29,39,109.8,30.401712880945944,78.21896696600577,28.429162764972617,76.37233667188856,U.P.,has been cancelled,4,20,7,The order has been cancelled.,38
5/29/2011,Sun,20,18.3274689090337,M,140,M,32,2,137.2,29.863042010486538,78.50550895972658,28.799018373167147,77.66353915951231,J&K,is in the kitchen,12,4,6,The order has been cancelled.,20
5/29/2011,Sun,43,19.980848803426827,M,120,S,27,31,82.8,28.94145222143996,75.38407833286126,30.211626335595092,75.69432668108212,South India,has been cancelled,23,11,2,"Sorry, the order can not be cancelled.",62
5/29/2011,Sun,43,19.57509079127828,F,160,L,42,22,124.80000000000001,29.520505932639093,78.6593259382352,28.745338130184056,76.00252670834918,U.P.,in en route to delivery,13,18,3,The order has been cancelled.,2
5/29/2011,Sun,38,21.247793737676954,F,160,L,21,24,121.6,27.21242833437155,77.26493602381285,29.42283407738934,77.96916414582526,Haryana,has been delivered,16,5,4,The order has been cancelled.,86
5/29/2011,Sun,43,21.25764043576241,M,140,L,1,19,113.4,28.836637634538402,76.40902837208588,30.218661658850277,77.24876582701029,Haryana,in en route to delivery,3,2,3,The order has been cancelled.,90
5/29/2011,Sun,40,22.683503895157052,M,160,S,11,5,152.0,28.083409758204066,76.92464053358273,28.92005552757097,79.41151627767209,Punjab,has been cancelled,4,13,20,"Sorry, the order can not be cancelled.",76
5/29/2011,Sun,32,21.91819658478927,M,180,L,29,9,163.8,29.87823985373933,77.52876038050812,27.900706271384728,75.78683445233919,Maharashtra,has been delivered,27,22,21,"Sorry, the order can not be cancelled.",75
5/29/2011,Sun,38,19.43307381266147,M,120,L,3,6,112.8,28.19848064494667,76.84206729023813,25.95953535855329,76.78324632947142,Punjab,in en route to delivery,28,22,2,The order has been cancelled.,53
5/29/2011,Sun,41,23.349741043131687,F,180,S,36,80,35.99999999999999,29.97784407723924,78.09575532863855,28.66705715423522,78.26099781923122,Punjab,in en route to delivery,21,1,3,"Sorry, the order can not be cancelled.",85
5/29/2011,Sun,20,19.287378280439363,M,160,M,6,85,24.000000000000004,27.882314282522007,79.39906275075487,29.79599902029334,78.74145856497128,South India,in en route to delivery,3,12,3,"Sorry, the order can not be cancelled.",6
5/29/2011,Sun,20,23.571804333623287,M,120,S,26,10,108.0,28.413196870938982,76.07046011317479,29.53287774948581,77.14209184604367,J&K,has been delivered,24,7,23,"Sorry, the order can not be cancelled.",83
5/29/2011,Sun,38,20.639320768528176,F,140,S,28,83,23.800000000000004,29.184263841674117,75.39192821897024,29.291652776818037,76.21469796816807,South India,has been delivered,27,19,24,"Sorry, the order can not be cancelled.",37
5/29/2011,Sun,23,19.63485200036934,M,140,L,45,35,91.0,26.780776097619256,77.93447781375026,29.10406542932502,76.92794923848544,Punjab,in en route to delivery,8,7,1,The order has been cancelled.,78
5/29/2011,Sun,40,25.681456358511298,M,120,S,31,74,31.200000000000003,27.501593413330927,75.90442690576901,28.39285431537834,78.39564640597159,Punjab,has been delivered,29,20,17,"Sorry, the order can not be cancelled.",12
5/30/2011,Mon,29,27.11995861211782,M,160,L,21,43,91.20000000000002,27.688129976081854,77.30618957225533,30.575906057893057,75.1304859000271,South India,has been cancelled,17,15,3,The order has been cancelled.,39
5/30/2011,Mon,42,22.203803223915845,M,120,M,9,45,66.0,25.47619129011171,76.81285637746379,28.50640333244699,78.97576317692021,South India,has been delivered,26,15,8,The order has been cancelled.,71
5/30/2011,Mon,21,18.171568985656393,M,180,L,19,77,41.4,26.410610200942596,77.92439951239649,27.741372705428493,79.58309283271453,Maharashtra,is in the kitchen,20,14,21,"Sorry, the order can not be cancelled.",25
5/30/2011,Mon,40,23.313408982321377,F,120,L,39,80,23.999999999999993,28.427799581371545,77.03548101889712,28.79719065444987,78.99285719955755,South India,has been delivered,7,7,24,The order has been cancelled.,20
5/30/2011,Mon,24,24.086474217968156,M,120,M,13,56,52.8,29.448175793380575,77.98524549588332,29.38023364293094,76.70492825100774,J&K,has been delivered,19,16,6,"Sorry, the order can not be cancelled.",31
5/30/2011,Mon,26,20.379148632269693,M,180,S,40,97,5.400000000000005,30.049037924056357,75.87405241518078,28.93368801907981,76.90167068713353,South India,has been cancelled,12,12,12,The order has been cancelled.,83
5/30/2011,Mon,28,20.94578611059413,F,120,L,12,59,49.2,29.35663266980994,77.66322694413311,27.82394566237211,77.57001178169858,J&K,has been cancelled,23,4,3,The order has been cancelled.,67
5/30/2011,Mon,22,20.843829168580942,F,140,M,19,9,127.4,29.614251412774735,78.18671699508018,29.02122215697816,74.83951472625584,J&K,is in the kitchen,28,13,2,The order has been cancelled.,38
5/30/2011,Mon,40,22.636057563050862,M,180,M,3,82,32.400000000000006,26.97305135928853,78.19596789808266,27.80440315083231,76.66130660095519,Punjab,has been cancelled,8,3,5,The order has been cancelled.,43
5/30/2011,Mon,32,21.599416848090407,M,140,L,17,20,112.0,25.8667107813726,76.79212457241304,28.3280469599651,77.56583816547315,J&K,in en route to delivery,16,8,22,"Sorry, the order can not be cancelled.",92
5/30/2011,Mon,43,17.802225614892752,F,120,S,36,87,15.600000000000001,28.71168294233325,76.76870020019122,28.372525296245318,78.09896258824234,J&K,has been cancelled,2,14,4,The order has been cancelled.,71
5/30/2011,Mon,32,25.755271491312644,M,120,L,35,39,73.2,26.864833721195144,76.68634121252047,26.75731243948428,79.3158881710149,U.P.,is in the kitchen,13,3,19,The order has been cancelled.,93
5/30/2011,Mon,44,21.375756680035845,F,160,M,2,65,56.0,27.26388438636435,76.90647254730207,26.449409303492143,77.38483781550073,U.P.,is in the kitchen,5,21,21,"Sorry, the order can not be cancelled.",5
5/30/2011,Mon,34,24.938459281874138,M,180,M,46,15,153.0,27.74076874484779,77.22287856124879,27.877163520040053,76.62328438895739,Haryana,in en route to delivery,15,21,20,The order has been cancelled.,80
5/30/2011,Mon,35,24.39605657266318,M,160,L,18,21,126.4,28.305294636457603,77.91029763939164,27.968086342533994,76.4589614635724,Maharashtra,is in the kitchen,23,12,16,The order has been cancelled.,36
5/30/2011,Mon,21,22.24130548414818,F,160,M,10,80,31.999999999999993,29.007997738585278,77.16446496573573,29.36069572401016,75.31757296172904,South India,has been cancelled,17,18,12,"Sorry, the order can not be cancelled.",69
5/30/2011,Mon,44,22.76705827839336,F,140,L,33,14,120.39999999999999,28.68679124244406,77.78532472273162,29.196271648446633,76.8845835878465,Haryana,has been delivered,3,3,22,"Sorry, the order can not be cancelled.",1
5/30/2011,Mon,43,24.0096103966371,M,160,L,23,22,124.80000000000001,27.123030823588486,76.39431372821062,28.190242747991725,78.88022200850556,Punjab,is in the kitchen,15,16,1,The order has been cancelled.,61
5/30/2011,Mon,41,19.963810843788124,M,180,S,11,22,140.4,28.53998976030651,78.64828900961935,29.30083559167782,77.20582791898681,Punjab,has been cancelled,1,6,2,The order has been cancelled.,78
5/30/2011,Mon,29,22.82891179549948,M,140,L,4,12,123.2,28.25248411864872,76.13154113655223,27.174693879523264,76.96560071422523,Haryana,has been delivered,27,19,1,"Sorry, the order can not be cancelled.",17
5/30/2011,Mon,38,20.011025174699295,M,140,L,17,6,131.6,27.671981009659973,78.17804781023493,28.18611129530207,75.78300467302074,Punjab,in en route to delivery,16,18,2,The order has been cancelled.,97
5/30/2011,Mon,31,18.511124916433786,M,160,L,1,53,75.19999999999999,28.01831380345288,78.53673095688492,28.36360368507534,77.51035599046322,Maharashtra,in en route to delivery,11,11,17,The order has been cancelled.,23
5/30/2011,Mon,33,23.98850829402095,M,160,M,6,74,41.6,28.56856355258016,76.5329510827037,28.140554841346386,78.09163834081316,U.P.,has been delivered,10,6,14,"Sorry, the order can not be cancelled.",76
5/30/2011,Mon,37,21.8628661193465,M,140,L,15,92,11.199999999999994,29.291560365167513,79.92717914642695,28.921885119015574,76.7869019101709,South India,has been delivered,1,17,6,The order has been cancelled.,41
5/30/2011,Mon,32,20.57286876396389,F,180,L,22,96,7.200000000000006,26.89111960124144,77.81687691192172,29.667587090013587,78.91533086456408,U.P.,has been delivered,16,20,18,The order has been cancelled.,9
5/30/2011,Mon,38,23.597554004750656,F,120,L,35,67,39.599999999999994,26.288778601178354,75.66194357223918,27.154647573778703,76.67809313264051,South India,in en route to delivery,29,9,6,"Sorry, the order can not be cancelled.",33
5/30/2011,Mon,44,23.59411397604916,F,140,S,47,24,106.4,29.062359854720125,77.63651764440293,27.17047495502387,76.70680012255008,J&K,is in the kitchen,22,18,4,"Sorry, the order can not be cancelled.",67
5/30/2011,Mon,22,24.525738931672848,M,180,L,31,36,115.2,27.665772857071808,77.59441865371282,29.859852537252056,76.48739042887192,Haryana,in en route to delivery,27,20,2,The order has been cancelled.,23
5/30/2011,Mon,25,23.573337455934205,F,140,L,5,34,92.39999999999999,29.660085191598426,77.00283597610533,27.34232654980876,78.60019346886422,Haryana,in en route to delivery,12,17,17,"Sorry, the order can not be cancelled.",56
5/30/2011,Mon,21,23.661709917524867,F,180,M,32,82,32.400000000000006,28.355856531340415,77.1399974003146,28.373036183779313,77.49551374138971,J&K,has been cancelled,10,21,24,"Sorry, the order can not be cancelled.",14
5/30/2011,Mon,23,20.45477853790098,F,120,S,26,52,57.599999999999994,26.707249624279758,76.66949363801936,28.8280696192171,77.44162056148478,South India,in en route to delivery,11,12,3,The order has been cancelled.,39
5/30/2011,Mon,30,24.410792651505407,F,120,L,19,87,15.600000000000001,29.15628947467699,75.64062277123462,29.16039977234674,76.10943104770989,Punjab,is in the kitchen,3,24,22,"Sorry, the order can not be cancelled.",66
5/30/2011,Mon,35,21.25456363354654,M,140,M,31,80,27.999999999999993,27.743801026739234,75.30041446265965,27.67090134479258,79.72638407758471,Maharashtra,in en route to delivery,12,4,12,The order has been cancelled.,41
5/31/2011,Tue,36,23.74923865252025,M,120,L,33,73,32.400000000000006,29.603383059818647,77.52766021798553,28.64925224814655,77.65725184670761,U.P.,is in the kitchen,26,10,21,"Sorry, the order can not be cancelled.",6
5/31/2011,Tue,38,25.490899199431887,F,160,S,11,34,105.6,28.42068346140199,76.88375384227805,27.172758985627723,74.88936059746258,U.P.,has been delivered,24,7,4,The order has been cancelled.,59
5/31/2011,Tue,23,20.727410253779905,M,140,M,46,9,127.4,29.438885273532453,75.92321876246965,26.22131424073042,79.83120060496245,Punjab,has been delivered,8,13,6,"Sorry, the order can not be cancelled.",43
5/31/2011,Tue,30,25.928325552696517,F,120,M,24,15,102.0,26.940366979743313,76.26816820222203,27.61452666571839,75.99974113852666,Punjab,is in the kitchen,8,15,18,"Sorry, the order can not be cancelled.",84
5/31/2011,Tue,26,20.318607811823306,F,120,L,28,73,32.400000000000006,29.468352027988875,76.66331271345521,27.498368959159745,78.36240888207294,U.P.,has been cancelled,18,15,2,The order has been cancelled.,97
5/31/2011,Tue,25,22.39743797492252,F,180,M,16,38,111.6,28.801866199689968,76.37578890915533,28.680441549540447,76.5559333299995,J&K,has been delivered,7,2,23,"Sorry, the order can not be cancelled.",41
5/31/2011,Tue,35,22.901671851784233,F,160,S,24,5,152.0,29.890336988093875,76.72415216698312,28.405272136273457,76.88486093806134,South India,is in the kitchen,28,19,8,The order has been cancelled.,81
5/31/2011,Tue,26,21.63590951751808,F,160,M,28,53,75.19999999999999,28.577852027958507,78.10342723357515,29.66367879223676,77.12643479700033,Punjab,is in the kitchen,16,24,13,The order has been cancelled.,65
5/31/2011,Tue,34,24.551819274748507,F,160,M,10,23,123.2,29.224079455608777,77.49288907355044,29.930581080810068,75.76032780471552,South India,has been delivered,9,9,16,The order has been cancelled.,38
5/31/2011,Tue,26,24.39678219965868,M,140,M,34,19,113.4,29.98370748908656,76.15545971052612,27.09413910650695,76.64965544752648,Haryana,in en route to delivery,22,8,23,"Sorry, the order can not be cancelled.",91
5/31/2011,Tue,26,21.405195725548612,F,180,S,42,89,19.799999999999997,28.929437481311837,76.15182503633578,27.406602267033435,75.32576344343359,South India,in en route to delivery,14,2,16,The order has been cancelled.,58
5/31/2011,Tue,26,16.281711868310207,F,120,M,39,12,105.6,28.05154092552772,78.23438844797157,28.501267551688194,78.64208690262448,South India,is in the kitchen,4,21,16,The order has been cancelled.,13
5/31/2011,Tue,42,24.95375223542986,M,160,L,28,69,49.60000000000001,28.639249675217105,74.7303354293311,28.974316984708224,75.87828930110634,South India,in en route to delivery,2,4,6,"Sorry, the order can not be cancelled.",27
5/31/2011,Tue,30,17.049989971849907,M,140,S,23,45,77.0,24.29850224970768,75.94144971963702,28.189178707407255,76.07517403475819,J&K,has been delivered,4,11,24,The order has been cancelled.,83
5/31/2011,Tue,38,23.4224355086094,F,140,S,40,65,49.0,26.083384412510235,74.88890011665599,27.571707825277247,78.14821694548162,Punjab,in en route to delivery,15,18,19,"Sorry, the order can not be cancelled.",41
5/31/2011,Tue,30,23.681993958393374,M,180,S,3,39,109.8,28.64359696935783,76.80152115034934,26.050737206969487,75.91261756769494,Punjab,is in the kitchen,4,22,10,The order has been cancelled.,6
5/31/2011,Tue,21,19.622497157504643,M,160,L,28,62,60.8,29.169707436108645,77.38720501391174,27.00042805436581,75.53101171402515,Maharashtra,in en route to delivery,8,2,20,"Sorry, the order can not be cancelled.",83
5/31/2011,Tue,40,18.512762009493546,M,160,S,5,2,156.8,27.09138816185062,77.18627237816708,27.403608186815198,77.06306268856395,J&K,has been cancelled,25,18,19,The order has been cancelled.,80
5/31/2011,Tue,40,21.89192022911132,M,120,M,27,76,28.799999999999997,26.783470623299173,77.45450011035007,26.216614056748018,78.85240382389725,Haryana,in en route to delivery,4,13,22,The order has been cancelled.,23
5/31/2011,Tue,41,24.50224961615621,F,180,S,41,74,46.800000000000004,28.48853047998712,77.49490259963851,29.83918401714438,77.90171579008113,Maharashtra,has been cancelled,29,19,12,"Sorry, the order can not be cancelled.",18
5/31/2011,Tue,36,24.90195676258737,F,140,S,5,24,106.4,29.42162266931799,78.05976305207923,28.485151320344308,74.90507712825075,J&K,in en route to delivery,21,20,7,The order has been cancelled.,20
5/31/2011,Tue,29,26.220585765373052,M,140,L,38,0,140.0,26.82219073481171,75.84400482788436,27.444941393737153,78.82133368384349,Maharashtra,has been cancelled,2,24,16,"Sorry, the order can not be cancelled.",46
5/31/2011,Tue,32,23.720299954712686,M,120,S,35,40,72.0,26.631557437399533,79.22906843431127,29.45621387191656,78.27207210878039,J&K,in en route to delivery,20,24,15,The order has been cancelled.,17
5/31/2011,Tue,29,21.82461020183124,M,140,L,10,87,18.2,29.315733881935532,77.43531501699819,29.59751630793076,76.09302968815642,U.P.,in en route to delivery,21,6,4,The order has been cancelled.,46
5/31/2011,Tue,27,16.630860141381376,M,180,S,37,96,7.200000000000006,26.819957308310144,74.6097084626489,28.06233823923999,76.73605229556719,J&K,has been delivered,3,20,2,"Sorry, the order can not be cancelled.",100
5/31/2011,Tue,31,21.188320362627806,F,180,L,1,99,1.8000000000000016,29.74999002114486,77.27414934119938,26.435977132546295,76.7643159455953,Maharashtra,in en route to delivery,22,21,14,"Sorry, the order can not be cancelled.",56
5/31/2011,Tue,39,21.463230494644076,F,160,M,25,1,158.4,26.40595889644405,77.46811967035356,28.927067987992277,75.62359808914643,Haryana,in en route to delivery,12,8,7,The order has been cancelled.,99
5/31/2011,Tue,39,19.868372780312836,M,140,L,40,5,133.0,30.304555901064102,76.50914610839921,27.817536899791538,76.20351597964628,Maharashtra,has been delivered,26,15,10,"Sorry, the order can not be cancelled.",90
5/31/2011,Tue,21,18.056619417418457,M,180,M,29,50,90.0,28.525827334333016,78.07593896490269,28.610337359707593,78.66883065039835,J&K,is in the kitchen,15,16,4,"Sorry, the order can not be cancelled.",40
6/1/2011,Wed,21,18.10183906441737,F,120,L,14,87,15.600000000000001,28.347780215524185,77.34077890458056,27.316048493045457,74.78921402356855,South India,has been cancelled,26,2,20,The order has been cancelled.,92
6/1/2011,Wed,20,25.242021125833524,F,160,L,44,13,139.2,28.31328603510141,75.38845162222921,29.045328583411827,77.63205934274475,U.P.,in en route to delivery,13,6,11,"Sorry, the order can not be cancelled.",44
6/1/2011,Wed,27,23.972307591330424,M,120,M,23,87,15.600000000000001,30.575153305735114,74.5877328196385,29.934353545865584,78.35291247832237,Haryana,has been delivered,5,10,16,The order has been cancelled.,29
6/1/2011,Wed,42,22.593487743659352,M,140,S,42,55,62.99999999999999,25.69784327354675,77.98945600479712,27.903876934122724,76.4697965305018,South India,is in the kitchen,10,22,24,The order has been cancelled.,89
6/1/2011,Wed,21,20.58161574236235,F,160,M,16,98,3.200000000000003,27.066701319734044,77.30952937799631,28.308417322828245,78.15130578972153,Haryana,has been delivered,4,1,16,The order has been cancelled.,99
6/1/2011,Wed,42,14.276701629405999,F,160,L,48,93,11.199999999999992,26.30674078448332,77.97176051017453,28.658736522925754,78.63613962614676,South India,has been cancelled,20,20,23,The order has been cancelled.,53
6/1/2011,Wed,41,23.2769936466278,F,140,L,28,3,135.79999999999998,25.882967563113812,76.54173117124947,29.823492017320227,76.65110539648785,J&K,has been cancelled,24,11,1,The order has been cancelled.,63
6/1/2011,Wed,20,18.98604995623358,M,160,L,38,88,19.2,29.235137957825007,78.55648596912643,27.969328862008055,76.08158330495239,Haryana,has been cancelled,21,24,18,"Sorry, the order can not be cancelled.",50
6/1/2011,Wed,39,23.896294103712908,M,160,L,45,62,60.8,27.400363469649246,77.239093948196,26.717510486405136,77.27866751028829,Punjab,in en route to delivery,14,2,19,The order has been cancelled.,46
6/1/2011,Wed,27,22.713924163557678,M,160,M,6,39,97.6,28.088554468696497,76.68708316195479,30.10567411806851,79.37241711485524,U.P.,is in the kitchen,15,24,13,The order has been cancelled.,39
6/1/2011,Wed,26,20.958242639430523,F,160,L,24,49,81.6,29.37857898066583,78.88579124071393,28.316638248169234,75.96085708278964,Punjab,in en route to delivery,2,12,7,"Sorry, the order can not be cancelled.",12
6/1/2011,Wed,35,27.249671108216468,M,160,L,12,26,118.4,29.678199718340586,75.88026400500152,27.729222487459527,77.06889996362743,Maharashtra,has been delivered,27,20,18,"Sorry, the order can not be cancelled.",52
6/1/2011,Wed,44,22.450846567248277,F,120,M,40,53,56.4,26.956086263474646,76.895705537381,28.608654282926,76.42552886061117,South India,is in the kitchen,14,17,12,"Sorry, the order can not be cancelled.",16
6/1/2011,Wed,39,21.678409327116395,F,140,S,15,98,2.8000000000000025,28.866891428532476,78.8634059257819,28.85283587061065,78.26300434422232,Punjab,has been delivered,5,5,12,The order has been cancelled.,21
6/1/2011,Wed,31,20.798052630291537,F,160,S,35,42,92.80000000000001,30.581496278889695,77.24637750117759,28.0624176220206,79.77541644156537,J&K,is in the kitchen,24,9,18,"Sorry, the order can not be cancelled.",21
6/1/2011,Wed,32,18.453794809046176,F,120,M,24,65,42.0,28.0817249716763,78.64462258241015,27.896212489179085,75.36666977589876,J&K,has been delivered,26,24,24,"Sorry, the order can not be cancelled.",15
6/1/2011,Wed,28,21.252711023993143,M,160,S,24,12,140.8,28.895241973115244,76.5563039500995,28.683175941511752,76.06472485622626,Haryana,in en route to delivery,26,4,23,"Sorry, the order can not be cancelled.",36
6/1/2011,Wed,22,15.877746634517099,F,180,S,45,99,1.8000000000000016,30.396292110081557,77.10107620775662,27.922590687687606,75.82526466961339,Maharashtra,has been cancelled,11,11,19,"Sorry, the order can not be cancelled.",80
6/1/2011,Wed,42,20.132257532839958,M,120,M,33,74,31.200000000000003,26.91114508806129,77.99029325318115,28.288748888383335,77.81457654648304,U.P.,is in the kitchen,18,15,21,The order has been cancelled.,50
6/1/2011,Wed,35,21.523031347117342,M,160,S,22,69,49.60000000000001,28.50815389978577,76.45002765860244,30.482885286058778,75.36361429125526,Punjab,is in the kitchen,16,14,13,"Sorry, the order can not be cancelled.",70
6/1/2011,Wed,37,26.988518420215783,M,160,L,25,97,4.800000000000004,27.184807399213298,77.49969371958505,28.94439755089859,77.98501134997382,J&K,in en route to delivery,20,12,18,The order has been cancelled.,38
6/1/2011,Wed,41,22.23658019595879,M,140,S,43,58,58.800000000000004,27.02156867465483,77.19614710900035,27.981456640097278,76.11722960187765,U.P.,has been cancelled,12,17,11,The order has been cancelled.,32
6/1/2011,Wed,23,24.241740845753444,M,140,M,21,72,39.2,28.144277232267235,77.59462126112008,29.477205381010446,74.79705652081732,Haryana,has been delivered,18,20,2,The order has been cancelled.,71
